28807,1134.870156666659,1201.3511633333185
22559,387.2608299999987,404.4411866666616
28647,812.6277199999962,837.7325199999967
22141,539.4883766666705,556.2335700000071
26116,2120.133466666689,2277.8853733333754
27111,1426.302799999995,1474.115646666666
23420,623.4973333333296,649.1303466666642
21464,176.7089333333323,182.4931399999987
29405,724.2048699999946,760.9240666666543
27107,407.1191533333322,418.3583466666651
26141,967.9033999999969,999.3543566666633
25928,1693.1431200000163,1780.4256066666708
24845,712.2904033333311,772.8461533333285
28804,359.29362666666435,370.87047333333464
26772,610.0626099999994,616.7409899999976
27413,921.3492166666636,958.7152633333271
7261,879.480956666665,924.598846666664
31424,799.5897099999936,823.0232266666571
3940,407.87689999999907,418.56384333333335
16238,533.0738100000077,550.8478433333333
29407,1291.823746666663,1339.3345099999997
24011,387.6705166666632,405.91030666666666
8542,390.5901533333312,397.930146666667
14448,720.6203299999919,735.1714266666622
19611,243.4329133333307,252.80753333333362
30068,1197.9411733333272,1259.1656199999863
26802,373.66339333332996,389.94169999999775
26129,1754.0289700000042,1814.270430000014
7080,557.473993333333,560.3123866666658
23193,539.2882133333303,570.5367899999985
19853,229.22983999999795,237.44868000000008
26592,2197.947633333362,2341.013690000052
22554,176.02580000000162,186.00894666666383
24213,610.5553299999957,638.183313333331
23608,260.6269266666652,281.2089266666659
7874,323.5530933333314,326.3262799999982
19312,148.91196666666605,153.3070799999987
25260,850.6255399999978,886.8657933333209
28220,699.4265699999904,727.6560866666672
10550,435.0681599999969,439.07231666666394
27583,333.30832333333166,360.2435366666698
6341,644.1839566666658,663.428546666665
26128,1639.1784366666745,1689.6685200000181
25062,760.7345999999993,822.9316533333281
23817,1214.9432999999963,1273.1872733333287
19840,745.0593733333376,775.4580766666633
11094,409.7786999999976,464.4170766666605
10683,193.98662666666382,194.76293333333234
29850,1727.267200000016,1819.9188533333574
26117,422.9811399999927,427.60524666665935
30071,1512.8400866666677,1600.82118666667
11530,426.8277866666653,433.27320000000043
26123,1176.7638199999972,1274.1844266666574
20497,684.7456566666654,710.4242566666653
28641,335.85077666666473,346.1305299999987
22370,1354.5201299999987,1435.7640266666667
25269,381.4333266666614,396.0176300000034
14891,373.7146833333321,379.62574333333265
16237,909.3043833333288,934.3206966666617
10366,169.35222666666843,171.67746000000133
26591,282.22850666666557,289.92305999999996
22372,208.9034166666638,235.4031799999969
19151,1036.315739999999,1090.4108299999982
6719,534.870966666666,538.0568933333324
17470,1590.3966466666675,1718.8010600000027
23603,122.70562333333244,130.1353500000004
29629,1964.301926666668,1983.8235133333342
16239,523.2946066666642,540.2013033333299
17744,1477.423226666663,1491.7178033333303
6998,856.6962199999982,862.0170666666645
18991,193.98662666666382,194.76293333333234
21215,1037.5826466666651,1086.1096499999978
31415,598.5950466666612,615.735920000003
26132,1569.4597200000037,1623.248180000003
23191,555.3667466666594,574.5309833333314
21208,233.74479999999824,243.73269666666712
30752,1440.2727699999996,1509.1512433333337
27883,569.0238566666676,571.6185600000009
24020,420.24255666666306,430.06307333333035
23195,585.7942033333288,605.7423433333316
16244,215.67711333333247,235.43985333333413
24218,725.600679999997,774.8960899999959
23421,1350.704113333327,1432.5231699999981
17274,1507.2069566666485,1538.1714899999713
25064,213.21391999999892,227.93881000000064
8219,1520.880166666681,1561.3481866666832
25264,1588.27246000001,1701.8263566666885
23604,1206.2156866666617,1238.9931199999974
6639,654.8160333333273,663.688773333328
26105,1136.950323333331,1158.2927966666632
23116,1187.9713266666652,1283.265773333325
28040,1187.9108166666576,1215.7202966666548
27884,606.0455099999994,642.7292599999995
26363,1180.02791333333,1210.6160466666638
26803,1608.4748366666713,1661.7364800000187
20283,1253.7271766666602,1264.4972033333263
30517,1628.7840933333362,1675.9952433333565
6753,193.29800666666554,215.05285333333103
27736,492.6336866666622,513.2343666666633
30062,233.9125866666638,252.1291466666641
27241,2266.8688400000183,2367.968393333386
11532,370.235433333332,382.82938666666564
13770,388.4862099999994,391.5621499999998
25261,830.6694733333328,871.7383333333214
29204,306.8425399999981,318.1797433333333
30992,1414.883146666667,1454.0949433333337
16230,1192.7941333333306,1306.8037633333238
30759,865.50128333333,912.6747399999927
28644,1388.5313566666625,1455.2008733333314
27579,436.3447266666655,461.78737999999913
29205,390.35852999999753,410.0961433333327
20088,648.5376433333273,668.3357966666624
26122,453.5218766666672,475.3629999999971
27416,338.9576933333318,346.71184333333383
7266,845.7845633333277,883.6096533333251
4002,1107.4805799999995,1146.121003333331
6782,412.09282666666485,423.55407333333164
26776,1371.8176866666704,1425.9975566666662
19852,231.133899999997,233.7982833333348
12293,248.92214666666604,256.33181333333323
28800,234.69195333333118,245.24874999999844
30518,607.7417166666643,646.4499033333306
22861,1315.3935866666625,1333.3146366666622
27411,727.7052799999948,747.7555699999989
26595,130.3429900000002,136.59033999999872
30997,554.8861466666627,572.5364833333321
8227,1026.248979999995,1074.8871999999938
24435,1243.5296566666625,1258.6225466666594
23811,813.3164199999951,832.4098433333241
27738,317.72367333333,329.5850766666635
10827,409.46973333333153,422.87995333333157
21206,610.256546666665,636.2561599999964
17757,551.4191699999969,570.0132766666644
19303,654.090179999998,669.5426033333308
21460,1105.8442133333324,1174.9937733333313
25934,776.7519533333307,825.490949999994
15327,257.67213333333314,260.26731333333373
20735,584.9945666666654,605.2594233333314
10548,1095.7740133333289,1157.620343333328
20103,1480.6163566666726,1536.9195366666768
26364,866.2179466666646,944.4303199999941
26771,627.9834099999981,640.7503766666662
12288,248.92214666666604,256.33181333333323
7267,915.936433333328,955.0708499999918
16692,861.6199166666615,878.5362666666591
7859,807.7268433333312,813.4726433333323
27739,684.0006833333318,703.2313333333293
26100,1765.6601566666864,1828.6002433333574
23221,669.0029899999963,690.8838833333327
25442,267.7776866666644,278.35708333333247
22146,772.6154033333297,823.4162933333319
20746,937.6335233333324,983.2439133333295
29627,1316.6623999999997,1334.10083
22562,847.4671466666645,866.6494699999923
11535,284.16573999999946,290.89237666666685
27881,606.085599999999,629.3589233333317
26774,537.3595500000041,553.7575433333408
26962,1135.452870000015,1230.8819466666446
23818,1513.3452733333356,1566.2031199999954
4045,473.31463666666724,479.98781666666787
25931,1605.6996100000026,1646.7112733333481
20104,1334.0285233333288,1396.0400299999926
24212,626.4642166666614,650.8260399999955
3900,365.3996199999981,371.5862133333336
11946,619.4558666666646,632.8339933333309
20498,423.39586333332926,432.10276999999513
17743,1486.1218333333393,1529.1814233333384
28801,1494.44628000001,1544.144940000001
19608,135.40975666666583,142.38616000000053
27108,576.0835499999946,618.3125499999974
30294,744.799426666661,775.3397733333251
17276,1350.813623333336,1390.4325699999883
16241,1310.299823333328,1345.2638033333144
20287,932.748503333332,989.6210733333324
31194,470.42946666666546,489.9502999999964
30287,524.5195266666582,536.7468033333316
3991,667.1734499999951,677.6038133333294
23816,444.05531333333255,473.63747666666484
26099,789.1822066666651,842.0415633333299
30295,1937.1073733333446,2048.9462133333536
20511,575.0728199999897,593.4626233333323
13245,1033.8412466666598,1067.520573333322
29841,1438.4520399999972,1567.075463333331
23611,1041.0896933333297,1098.6824333333288
11941,622.4526733333273,667.0842766666665
21207,722.9813733333334,754.1719799999956
17474,839.4824366666611,854.1927733333289
26805,531.5640566666715,546.8726100000015
26104,1612.1128933333348,1804.6722733333527
7504,1166.9825766666638,1202.841163333331
28222,260.6269266666652,281.2089266666659
26362,210.8756566666653,223.28137999999888
28980,431.2814566666644,457.9298599999969
26587,1389.4535500000034,1434.448880000003
25933,1402.5486100000003,1459.2529266666668
26134,813.6542433333309,845.0429933333278
6648,449.42318666666444,469.8923999999994
25055,353.98080999999814,363.2126266666666
18665,1444.5924733333406,1497.251410000003
23618,193.9244133333305,222.60368666666432
24629,575.5028866666635,594.445306666667
23201,550.4713466666655,579.19095333333
29849,285.9355333333305,305.46636666666564
26961,1740.6814800000095,1925.5045766666963
28482,1289.1487933333267,1360.9492366666452
28979,1166.0210499999946,1207.3707466666554
31191,1214.443019999996,1257.9987533333324
8960,817.8438933333318,834.2028999999918
29408,369.925343333329,381.9895266666628
23425,749.3018399999977,801.5192633333291
23418,404.1731866666613,420.2465266666662
14057,1762.5110866666798,1835.8851433333552
20274,498.6002399999961,535.752773333328
30288,1883.5307900000028,1964.4857333333377
27580,1510.2807199999963,1614.7775066666702
9286,175.78978666666643,180.32144333333227
27414,283.9453533333318,295.87922666666594
8398,805.5980899999953,865.8606866666712
21211,1244.5046999999918,1320.9413766666578
22553,2192.6674100000273,2257.956370000043
28808,683.611546666659,723.965329999998
23423,1442.4844200000011,1575.5970166666643
